cliente_id;data_disparo;dia_semana;canal;tipo_campanha;segmento_cliente;genero;faixa_etaria;opt_in_email;opt_in_sms;opt_in_push;opt_in_whatsapp;teve_desconto;pct_desconto;numero_disparos_30d;dias_desde_ultima_compra;frequencia_compras_historica;ticket_medio_historico_brl;abriu;clicou;converteu;valor_compra_brl;categoria_produto;dias_ate_recompra
CLI01781;2024-03-01;Sexta;Push;Carrinho Abandonado;Em Risco;F;25-34;Sim;Não;Sim;Não;Não;0;4;132;3;233.38;Não;Não;Não;0.0;;
CLI00808;2024-01-04;Quinta;SMS;Promoção Flash;Em Risco;F;18-24;Não;Sim;Sim;Sim;Não;0;10;142;5;156.39;Não;Não;Não;0.0;;
CLI00680;2025-06-02;Segunda;WhatsApp;Promoção Flash;Ativo;F;45-54;Sim;Sim;Sim;Sim;Sim;5;8;33;19;208.97;Não;Não;Não;0.0;;
CLI00260;2024-04-07;Domingo;SMS;Aniversário;Em Risco;F;55+;Sim;Sim;Não;Sim;Não;0;2;179;2;142.65;Sim;Sim;Não;0.0;;
CLI00029;2024-10-17;Quinta;E-mail;Reativação;Ativo;F;35-44;Sim;Não;Não;Sim;Não;0;1;54;20;279.77;Não;Não;Não;0.0;;
CLI01330;2024-10-25;Sexta;WhatsApp;Reativação;Ativo;F;35-44;Sim;Não;Sim;Sim;Não;0;9;26;23;273.96;Não;Não;Não;0.0;;
CLI01475;2025-01-30;Quinta;Push;Carrinho Abandonado;Inativo;F;18-24;Sim;Sim;Sim;Sim;Sim;10;1;209;3;111.96;Não;Não;Não;0.0;;
CLI00033;2024-09-20;Sexta;WhatsApp;Programa de Fidelidade;Ativo;M;45-54;Sim;Sim;Não;Sim;Sim;20;3;31;21;193.54;Sim;Não;Não;0.0;;
CLI01379;2025-02-08;Sábado;E-mail;Pós-compra;Novo;Não informado;35-44;Sim;Sim;Não;Sim;Não;0;7;1;6;157.06;Não;Não;Não;0.0;;
CLI01146;2024-04-09;Terça;SMS;Reativação;Inativo;F;18-24;Sim;Sim;Não;Sim;Sim;25;8;438;1;107.48;Sim;Não;Não;0.0;;
CLI00978;2024-12-03;Terça;E-mail;Lançamento de Produto;Inativo;M;25-34;Sim;Sim;Sim;Sim;Não;0;5;535;4;93.92;Não;Não;Não;0.0;;
CLI00311;2025-01-23;Quinta;Push;Cross-sell;VIP;F;25-34;Sim;Sim;Não;Sim;Não;0;4;38;9;613.87;Não;Não;Não;0.0;;
CLI01763;2025-06-18;Quarta;Push;Pós-compra;Inativo;F;35-44;Sim;Não;Não;Sim;Não;0;1;347;4;138.87;Sim;Sim;Não;0.0;;
CLI01555;2024-10-04;Sexta;SMS;Conteúdo/Educativo;Ativo;F;25-34;Sim;Sim;Sim;Sim;Sim;25;6;59;18;181.21;Não;Não;Não;0.0;;
CLI01198;2024-06-21;Sexta;WhatsApp;Reativação;Ativo;F;45-54;Sim;Sim;Não;Sim;Sim;5;1;55;15;208.13;Sim;Sim;Sim;224.58;Cabelo;136
CLI00073;2024-11-06;Quarta;Push;Lançamento de Produto;Ativo;F;35-44;Não;Sim;Sim;Sim;Não;0;9;33;7;174.44;Não;Não;Não;0.0;;
CLI01490;2024-09-02;Segunda;E-mail;Promoção Flash;Em Risco;F;25-34;Sim;Não;Sim;Sim;Sim;15;10;159;2;183.14;Não;Não;Não;0.0;;
CLI00007;2024-10-14;Segunda;WhatsApp;Aniversário;Inativo;F;35-44;Sim;Não;Sim;Sim;Sim;30;1;213;6;145.7;Não;Não;Não;0.0;;
CLI01440;2024-03-07;Quinta;SMS;Conteúdo/Educativo;Inativo;F;25-34;Sim;Não;Sim;Sim;Não;0;7;227;2;110.49;Sim;Sim;Não;0.0;;
CLI00883;2024-11-28;Quinta;E-mail;Cross-sell;Novo;F;18-24;Sim;Não;Sim;Não;Não;0;3;4;4;116.82;Sim;Sim;Sim;120.99;Maquiagem;59
CLI00466;2025-04-20;Domingo;E-mail;Conteúdo/Educativo;Ativo;F;35-44;Sim;Sim;Não;Sim;Sim;5;3;24;12;213.86;Sim;Não;Não;0.0;;
CLI01694;2025-01-31;Sexta;WhatsApp;Lançamento de Produto;Inativo;F;55+;Sim;Sim;Não;Sim;Não;0;9;489;1;113.97;Sim;Sim;Não;0.0;;
CLI00328;2024-03-09;Sábado;E-mail;Pós-compra;Ativo;F;45-54;Sim;Não;Não;Sim;Não;0;7;45;15;137.6;Sim;Não;Não;0.0;;
CLI00036;2024-02-16;Sexta;Push;Reativação;Ativo;M;45-54;Não;Não;Sim;Sim;Não;0;3;35;4;183.05;Não;Não;Não;0.0;;
CLI01208;2025-03-30;Domingo;SMS;Lançamento de Produto;Em Risco;F;25-34;Sim;Sim;Não;Não;Não;0;3;150;4;217.62;Sim;Sim;Não;0.0;;
CLI01520;2024-10-30;Quarta;SMS;Reativação;Em Risco;F;35-44;Sim;Sim;Sim;Sim;Não;0;5;130;1;172.74;Sim;Sim;Não;0.0;;
CLI01248;2024-10-06;Domingo;Push;Carrinho Abandonado;Novo;M;35-44;Sim;Sim;Sim;Sim;Não;0;3;19;2;135.1;Sim;Não;Não;0.0;;
CLI01776;2024-03-13;Quarta;E-mail;Programa de Fidelidade;Em Risco;F;18-24;Sim;Sim;Não;Não;Sim;25;7;116;5;145.41;Não;Não;Não;0.0;;
CLI00884;2024-04-21;Domingo;E-mail;Conteúdo/Educativo;VIP;M;25-34;Não;Sim;Não;Não;Não;0;2;32;10;468.61;Não;Não;Não;0.0;;
CLI01288;2024-08-20;Terça;E-mail;Reativação;Ativo;F;35-44;Sim;Sim;Não;Sim;Não;0;6;46;24;277.73;Não;Não;Não;0.0;;
CLI01427;2025-03-06;Quinta;SMS;Conteúdo/Educativo;Novo;M;25-34;Sim;Sim;Não;Sim;Não;0;1;6;1;130.12;Sim;Sim;Não;0.0;;
CLI01488;2024-06-29;Sábado;Push;Reativação;Em Risco;F;55+;Sim;Sim;Sim;Não;Sim;15;7;100;5;211.84;Não;Não;Não;0.0;;
CLI01125;2024-08-09;Sexta;Push;Reativação;Ativo;Não informado;35-44;Sim;Sim;Sim;Sim;Sim;10;4;87;1;266.88;Sim;Não;Não;0.0;;
CLI00130;2024-07-11;Quinta;SMS;Promoção Flash;Em Risco;F;55+;Sim;Sim;Sim;Não;Não;0;1;173;3;229.02;Não;Não;Não;0.0;;
CLI01663;2025-03-08;Sábado;Push;Reativação;Ativo;F;25-34;Sim;Sim;Sim;Sim;Sim;15;1;80;18;132.46;Não;Não;Não;0.0;;
CLI00418;2024-11-21;Quinta;WhatsApp;Promoção Flash;Novo;F;25-34;Sim;Sim;Sim;Sim;Sim;30;15;17;1;135.25;Sim;Não;Não;0.0;;
CLI01036;2024-01-09;Terça;E-mail;Promoção Flash;Inativo;F;35-44;Sim;Sim;Sim;Não;Sim;30;15;412;1;177.86;Não;Não;Não;0.0;;
CLI00366;2024-10-13;Domingo;E-mail;Carrinho Abandonado;Inativo;F;18-24;Sim;Sim;Sim;Sim;Não;0;2;283;3;160.59;Não;Não;Não;0.0;;
CLI01085;2025-01-25;Sábado;E-mail;Carrinho Abandonado;Novo;F;25-34;Sim;Sim;Sim;Sim;Não;0;6;25;3;97.1;Não;Não;Não;0.0;;
CLI00764;2024-09-18;Quarta;WhatsApp;Pós-compra;Inativo;F;25-34;Sim;Sim;Não;Sim;Não;0;9;508;6;175.07;Não;Não;Não;0.0;;
CLI00076;2024-04-02;Terça;E-mail;Aniversário;Ativo;M;25-34;Sim;Não;Sim;Sim;Não;0;5;41;19;272.37;Sim;Não;Não;0.0;;
CLI01545;2024-04-20;Sábado;E-mail;Promoção Flash;Em Risco;F;25-34;Sim;Sim;Não;Sim;Sim;20;3;156;4;184.9;Não;Não;Não;0.0;;
CLI00219;2024-10-06;Domingo;E-mail;Carrinho Abandonado;Em Risco;M;45-54;Sim;Sim;Não;Sim;Não;0;3;123;5;198.53;Não;Não;Não;0.0;;
CLI00665;2024-09-04;Quarta;E-mail;Promoção Flash;Novo;F;25-34;Sim;Sim;Não;Não;Não;0;9;7;5;136.75;Sim;Não;Não;0.0;;
CLI00447;2024-09-23;Segunda;E-mail;Cross-sell;Em Risco;F;25-34;Sim;Não;Sim;Sim;Sim;15;4;100;5;112.68;Não;Não;Não;0.0;;
CLI01215;2025-01-21;Terça;E-mail;Reativação;Novo;Não informado;18-24;Sim;Sim;Sim;Sim;Não;0;6;10;2;130.52;Não;Não;Não;0.0;;
CLI01064;2024-10-01;Terça;WhatsApp;Reativação;Novo;F;25-34;Sim;Sim;Sim;Sim;Não;0;6;26;4;156.04;Sim;Sim;Não;0.0;;
CLI00787;2024-04-29;Segunda;E-mail;Pós-compra;Ativo;F;55+;Sim;Sim;Não;Sim;Não;0;10;36;16;149.36;Não;Não;Não;0.0;;
CLI00696;2025-03-03;Segunda;E-mail;Programa de Fidelidade;Em Risco;M;45-54;Sim;Não;Sim;Sim;Sim;25;4;136;1;167.13;Não;Não;Não;0.0;;
CLI00891;2024-01-20;Sábado;Push;Carrinho Abandonado;Ativo;F;45-54;Sim;Sim;Sim;Não;Não;0;4;51;6;141.64;Não;Não;Não;0.0;;
CLI01391;2025-02-08;Sábado;Push;Reativação;Em Risco;M;45-54;Não;Sim;Sim;Sim;Não;0;2;127;5;198.03;Não;Não;Não;0.0;;
CLI00904;2025-02-16;Domingo;SMS;Reativação;Ativo;F;35-44;Sim;Sim;Não;Sim;Não;0;6;70;10;242.58;Não;Não;Não;0.0;;
CLI00480;2024-02-18;Domingo;E-mail;Aniversário;Inativo;F;55+;Sim;Não;Sim;Sim;Não;0;5;198;6;96.63;Sim;Não;Não;0.0;;
CLI00514;2024-08-08;Quinta;E-mail;Programa de Fidelidade;VIP;F;18-24;Sim;Sim;Não;Não;Não;0;5;53;21;342.82;Sim;Não;Não;0.0;;
CLI00592;2025-03-08;Sábado;Push;Reativação;VIP;F;25-34;Não;Sim;Sim;Sim;Não;0;12;32;22;339.17;Não;Não;Não;0.0;;
CLI01564;2024-05-28;Terça;E-mail;Reativação;Ativo;F;35-44;Sim;Sim;Sim;Sim;Não;0;6;30;3;191.28;Não;Não;Não;0.0;;
CLI00656;2024-06-04;Terça;E-mail;Programa de Fidelidade;Ativo;F;45-54;Sim;Não;Não;Sim;Sim;20;2;25;6;216.72;Não;Não;Não;0.0;;
CLI00858;2024-05-24;Sexta;WhatsApp;Aniversário;Ativo;Não informado;25-34;Sim;Sim;Sim;Sim;Não;0;3;17;18;166.89;Sim;Não;Não;0.0;;
CLI00804;2025-06-06;Sexta;E-mail;Reativação;Inativo;F;18-24;Sim;Não;Sim;Sim;Sim;20;2;336;6;173.55;Não;Não;Não;0.0;;
CLI00163;2024-12-30;Segunda;WhatsApp;Pós-compra;Novo;F;25-34;Sim;Sim;Não;Sim;Sim;10;9;25;4;94.99;Sim;Sim;Não;0.0;;
CLI01566;2024-05-23;Quinta;SMS;Conteúdo/Educativo;Ativo;M;35-44;Sim;Sim;Não;Não;Não;0;3;48;20;160.82;Sim;Não;Não;0.0;;
CLI01090;2025-06-25;Quarta;E-mail;Promoção Flash;Inativo;F;35-44;Sim;Sim;Sim;Sim;Sim;10;2;324;4;149.56;Não;Não;Não;0.0;;
CLI00682;2025-04-16;Quarta;E-mail;Pós-compra;Ativo;F;35-44;Sim;Não;Sim;Não;Sim;10;12;72;14;185.44;Não;Não;Não;0.0;;
CLI01106;2024-01-27;Sábado;E-mail;Reativação;Inativo;M;25-34;Sim;Sim;Não;Sim;Não;0;2;407;4;92.63;Não;Não;Não;0.0;;
CLI01483;2024-04-20;Sábado;E-mail;Carrinho Abandonado;VIP;F;25-34;Sim;Sim;Não;Não;Não;0;7;20;8;589.08;Não;Não;Não;0.0;;
CLI01389;2024-04-15;Segunda;E-mail;Conteúdo/Educativo;Inativo;F;35-44;Sim;Não;Sim;Não;Não;0;9;457;1;170.56;Não;Não;Não;0.0;;
CLI00444;2025-02-08;Sábado;E-mail;Reativação;Em Risco;M;25-34;Sim;Sim;Não;Sim;Não;0;3;95;5;111.48;Sim;Não;Não;0.0;;
CLI00926;2024-11-24;Domingo;Push;Programa de Fidelidade;Inativo;F;25-34;Sim;Não;Sim;Sim;Sim;25;6;437;3;179.94;Não;Não;Não;0.0;;
CLI00139;2024-01-04;Quinta;WhatsApp;Pós-compra;Novo;F;25-34;Sim;Não;Não;Sim;Não;0;5;16;2;86.11;Sim;Sim;Não;0.0;;
CLI00010;2024-03-11;Segunda;Push;Cross-sell;Em Risco;F;35-44;Sim;Sim;Sim;Não;Não;0;4;175;2;171.33;Não;Não;Não;0.0;;
CLI01101;2024-07-18;Quinta;E-mail;Conteúdo/Educativo;Ativo;F;18-24;Sim;Não;Não;Sim;Não;0;8;78;4;241.75;Não;Não;Não;0.0;;
CLI01464;2025-05-13;Terça;Push;Programa de Fidelidade;Em Risco;F;35-44;Não;Sim;Não;Não;Não;0;5;93;1;185.76;Não;Não;Não;0.0;;
CLI01066;2024-03-13;Quarta;WhatsApp;Reativação;VIP;F;35-44;Sim;Não;Não;Sim;Não;0;7;35;1;662.07;Sim;Não;Não;0.0;;
CLI00392;2024-03-24;Domingo;SMS;Pós-compra;Ativo;F;55+;Sim;Sim;Sim;Sim;Não;0;2;63;3;266.03;Sim;Sim;Sim;246.08;Perfumaria;64
CLI01490;2024-07-01;Segunda;E-mail;Promoção Flash;Em Risco;F;25-34;Sim;Não;Sim;Sim;Sim;20;6;93;2;183.14;Não;Não;Não;0.0;;
CLI01070;2025-06-17;Terça;Push;Carrinho Abandonado;VIP;F;45-54;Sim;Não;Sim;Sim;Não;0;8;10;11;397.43;Não;Não;Não;0.0;;
CLI01184;2024-12-05;Quinta;E-mail;Carrinho Abandonado;Ativo;Não informado;35-44;Sim;Não;Sim;Sim;Não;0;1;31;18;205.85;Não;Não;Não;0.0;;
CLI00306;2024-08-17;Sábado;E-mail;Lançamento de Produto;VIP;F;18-24;Sim;Não;Não;Sim;Não;0;6;16;11;468.48;Não;Não;Não;0.0;;
CLI01743;2024-10-18;Sexta;E-mail;Cross-sell;Em Risco;F;35-44;Sim;Sim;Sim;Sim;Não;0;4;106;6;230.55;Não;Não;Não;0.0;;
CLI00826;2025-03-05;Quarta;E-mail;Carrinho Abandonado;Ativo;F;35-44;Sim;Não;Sim;Não;Não;0;6;58;8;210.63;Não;Não;Não;0.0;;
CLI01724;2024-04-21;Domingo;E-mail;Reativação;Inativo;F;35-44;Sim;Não;Não;Não;Não;0;4;224;6;136.51;Sim;Não;Não;0.0;;
CLI01114;2024-02-18;Domingo;E-mail;Reativação;Em Risco;F;25-34;Sim;Não;Não;Sim;Não;0;9;110;6;112.5;Não;Não;Não;0.0;;
CLI00473;2024-06-21;Sexta;SMS;Lançamento de Produto;Novo;F;25-34;Sim;Sim;Sim;Sim;Não;0;1;26;6;85.49;Não;Não;Não;0.0;;
CLI00951;2024-01-18;Quinta;E-mail;Promoção Flash;Novo;F;25-34;Sim;Sim;Não;Não;Sim;30;1;22;6;132.68;Sim;Não;Não;0.0;;
CLI01148;2025-01-05;Domingo;E-mail;Reativação;Em Risco;F;18-24;Sim;Sim;Sim;Sim;Sim;30;5;115;1;117.81;Não;Não;Não;0.0;;
CLI00078;2025-06-26;Quinta;E-mail;Reativação;Ativo;M;55+;Sim;Não;Não;Não;Não;0;9;49;7;223.83;Não;Não;Não;0.0;;
CLI01049;2025-01-14;Terça;E-mail;Pós-compra;Ativo;F;55+;Sim;Sim;Sim;Sim;Não;0;1;30;11;279.47;Não;Não;Não;0.0;;
CLI00004;2025-01-26;Domingo;E-mail;Reativação;Ativo;F;25-34;Sim;Sim;Sim;Sim;Não;0;8;30;13;141.82;Sim;Não;Não;0.0;;
CLI00460;2024-06-18;Terça;Push;Promoção Flash;VIP;Não informado;35-44;Sim;Não;Sim;Não;Sim;10;1;11;20;334.83;Não;Não;Não;0.0;;
CLI00324;2024-05-03;Sexta;E-mail;Promoção Flash;Em Risco;F;35-44;Sim;Sim;Não;Sim;Sim;25;6;160;6;134.75;Não;Não;Não;0.0;;
CLI00247;2024-10-16;Quarta;WhatsApp;Cross-sell;Ativo;F;25-34;Sim;Não;Sim;Sim;Sim;20;3;37;3;228.06;Não;Não;Não;0.0;;
CLI01656;2024-03-27;Quarta;E-mail;Reativação;Ativo;F;45-54;Sim;Não;Sim;Sim;Não;0;6;25;15;265.72;Não;Não;Não;0.0;;
CLI00696;2024-08-17;Sábado;Push;Lançamento de Produto;Em Risco;M;45-54;Sim;Não;Sim;Sim;Não;0;1;169;1;167.13;Não;Não;Não;0.0;;
CLI01357;2024-07-02;Terça;Push;Pós-compra;Inativo;F;18-24;Sim;Não;Sim;Sim;Não;0;6;226;3;84.1;Não;Não;Não;0.0;;
CLI01772;2024-09-09;Segunda;SMS;Pós-compra;Em Risco;F;18-24;Sim;Sim;Sim;Sim;Não;0;6;170;2;221.28;Não;Não;Não;0.0;;
CLI00251;2025-04-24;Quinta;WhatsApp;Pós-compra;Ativo;M;18-24;Sim;Sim;Não;Não;Sim;10;4;45;3;174.89;Não;Não;Não;0.0;;
CLI01531;2024-04-15;Segunda;E-mail;Carrinho Abandonado;Ativo;M;45-54;Sim;Sim;Sim;Sim;Não;0;9;29;22;247.13;Não;Não;Não;0.0;;
CLI00107;2024-03-21;Quinta;Push;Reativação;Em Risco;Não informado;35-44;Sim;Sim;Não;Não;Não;0;10;129;1;227.35;Não;Não;Não;0.0;;
CLI01147;2025-06-18;Quarta;E-mail;Reativação;Em Risco;Não informado;35-44;Sim;Sim;Sim;Não;Não;0;3;135;5;149.29;Sim;Não;Não;0.0;;
CLI01014;2024-07-14;Domingo;E-mail;Aniversário;Inativo;M;25-34;Sim;Sim;Sim;Sim;Não;0;5;523;5;83.54;Sim;Não;Não;0.0;;
CLI00765;2024-05-09;Quinta;E-mail;Lançamento de Produto;VIP;F;55+;Sim;Não;Sim;Não;Não;0;3;32;24;664.61;Não;Não;Não;0.0;;
CLI01268;2024-04-06;Sábado;WhatsApp;Cross-sell;Em Risco;Não informado;18-24;Não;Sim;Sim;Sim;Não;0;10;100;5;215.25;Sim;Não;Não;0.0;;
CLI00045;2024-12-22;Domingo;WhatsApp;Cross-sell;Ativo;F;25-34;Não;Não;Não;Sim;Não;0;3;40;10;190.91;Não;Não;Não;0.0;;
CLI00812;2025-03-11;Terça;WhatsApp;Cross-sell;Ativo;F;35-44;Sim;Sim;Sim;Sim;Não;0;10;70;1;248.68;Não;Não;Não;0.0;;
CLI01423;2024-05-24;Sexta;SMS;Aniversário;Ativo;F;25-34;Sim;Sim;Não;Sim;Sim;20;1;16;19;226.06;Sim;Sim;Sim;233.31;Maquiagem;30
CLI00206;2024-11-22;Sexta;Push;Conteúdo/Educativo;Inativo;M;25-34;Sim;Não;Sim;Sim;Não;0;2;356;3;152.21;Não;Não;Não;0.0;;
CLI00236;2024-01-19;Sexta;E-mail;Carrinho Abandonado;VIP;F;25-34;Sim;Não;Sim;Não;Não;0;8;57;7;676.12;Sim;Não;Não;0.0;;
CLI00134;2024-10-16;Quarta;WhatsApp;Lançamento de Produto;Em Risco;F;25-34;Sim;Não;Sim;Sim;Não;0;3;146;1;130.87;Não;Não;Não;0.0;;
CLI01387;2024-04-08;Segunda;Push;Reativação;Ativo;Não informado;25-34;Sim;Sim;Sim;Não;Não;0;2;66;9;245.29;Sim;Não;Não;0.0;;
CLI00457;2024-10-04;Sexta;WhatsApp;Aniversário;VIP;F;18-24;Sim;Não;Sim;Sim;Não;0;2;29;15;550.48;Sim;Não;Não;0.0;;
CLI00104;2024-06-29;Sábado;WhatsApp;Programa de Fidelidade;Ativo;F;25-34;Sim;Sim;Não;Sim;Sim;15;4;34;22;189.37;Sim;Não;Não;0.0;;
CLI00734;2025-03-23;Domingo;E-mail;Promoção Flash;Em Risco;M;25-34;Sim;Sim;Sim;Sim;Não;0;3;165;5;232.95;Não;Não;Não;0.0;;
CLI01432;2024-09-06;Sexta;Push;Conteúdo/Educativo;Ativo;F;25-34;Sim;Sim;Sim;Não;Não;0;10;47;7;245.28;Não;Não;Não;0.0;;
CLI01500;2024-05-23;Quinta;Push;Reativação;Novo;M;35-44;Sim;Sim;Sim;Sim;Não;0;3;11;6;139.54;Não;Não;Não;0.0;;
CLI00178;2024-07-05;Sexta;Push;Carrinho Abandonado;Ativo;F;35-44;Sim;Sim;Sim;Sim;Não;0;8;72;18;173.55;Não;Não;Não;0.0;;
CLI00584;2024-10-27;Domingo;WhatsApp;Programa de Fidelidade;Novo;Não informado;35-44;Sim;Sim;Sim;Sim;Sim;20;2;17;3;136.42;Sim;Não;Não;0.0;;
CLI00941;2024-10-30;Quarta;E-mail;Lançamento de Produto;Inativo;F;45-54;Sim;Sim;Não;Sim;Não;0;9;488;3;86.05;Não;Não;Não;0.0;;
CLI00450;2024-01-04;Quinta;WhatsApp;Promoção Flash;Ativo;F;25-34;Sim;Sim;Não;Sim;Sim;30;3;58;15;262.23;Não;Não;Não;0.0;;
CLI00890;2024-07-20;Sábado;SMS;Pós-compra;Ativo;M;25-34;Sim;Sim;Sim;Não;Sim;20;4;23;5;200.62;Sim;Não;Não;0.0;;
CLI01555;2024-06-13;Quinta;E-mail;Reativação;Ativo;F;25-34;Sim;Sim;Sim;Sim;Não;0;2;79;18;181.21;Não;Não;Não;0.0;;
CLI00781;2024-06-12;Quarta;E-mail;Reativação;Inativo;F;25-34;Sim;Não;Sim;Sim;Não;0;1;373;6;163.24;Não;Não;Não;0.0;;
CLI00756;2025-02-03;Segunda;E-mail;Promoção Flash;Ativo;F;25-34;Sim;Sim;Sim;Não;Sim;20;8;15;14;151.27;Não;Não;Não;0.0;;
CLI01665;2024-07-16;Terça;E-mail;Promoção Flash;Em Risco;Não informado;25-34;Sim;Não;Sim;Sim;Sim;25;8;101;3;101.64;Sim;Não;Não;0.0;;
CLI01162;2024-10-19;Sábado;Push;Carrinho Abandonado;Ativo;F;35-44;Sim;Não;Sim;Sim;Não;0;4;71;14;235.83;Não;Não;Não;0.0;;
CLI01663;2024-06-01;Sábado;E-mail;Cross-sell;Ativo;F;25-34;Sim;Sim;Sim;Sim;Não;0;4;27;18;132.46;Sim;Não;Não;0.0;;
CLI00868;2025-01-07;Terça;E-mail;Aniversário;Ativo;F;25-34;Sim;Sim;Sim;Sim;Não;0;3;74;15;165.07;Sim;Sim;Sim;154.87;Maquiagem;129
CLI00238;2024-03-27;Quarta;E-mail;Promoção Flash;Em Risco;F;35-44;Sim;Sim;Sim;Sim;Sim;10;4;164;1;212.39;Não;Não;Não;0.0;;
CLI00377;2024-10-14;Segunda;WhatsApp;Promoção Flash;Em Risco;M;25-34;Sim;Sim;Sim;Não;Sim;20;2;127;2;232.57;Sim;Não;Não;0.0;;
CLI00172;2024-12-18;Quarta;E-mail;Conteúdo/Educativo;Em Risco;F;25-34;Sim;Não;Não;Sim;Não;0;2;154;4;138.44;Sim;Não;Não;0.0;;
CLI00594;2024-03-11;Segunda;SMS;Carrinho Abandonado;Ativo;M;35-44;Sim;Sim;Não;Não;Não;0;6;68;15;215.17;Sim;Sim;Sim;231.62;Maquiagem;113
CLI01583;2024-02-16;Sexta;E-mail;Carrinho Abandonado;Em Risco;F;25-34;Sim;Sim;Sim;Sim;Sim;30;15;95;4;155.89;Não;Não;Não;0.0;;
CLI01598;2024-04-12;Sexta;E-mail;Conteúdo/Educativo;Em Risco;F;25-34;Sim;Sim;Sim;Sim;Não;0;6;137;5;167.36;Não;Não;Não;0.0;;
CLI00639;2025-01-26;Domingo;E-mail;Pós-compra;Novo;F;25-34;Sim;Sim;Sim;Sim;Não;0;4;1;5;116.67;Não;Não;Não;0.0;;
CLI00347;2024-10-16;Quarta;E-mail;Pós-compra;Em Risco;F;18-24;Sim;Sim;Sim;Não;Não;0;4;109;2;202.48;Não;Não;Não;0.0;;
CLI01285;2024-05-25;Sábado;E-mail;Carrinho Abandonado;Ativo;F;45-54;Sim;Sim;Sim;Não;Não;0;3;58;8;139.56;Não;Não;Não;0.0;;
CLI00475;2024-02-27;Terça;E-mail;Conteúdo/Educativo;Ativo;F;18-24;Sim;Sim;Não;Sim;Não;0;8;77;11;272.05;Não;Não;Não;0.0;;
CLI01014;2024-06-16;Domingo;WhatsApp;Promoção Flash;Inativo;M;25-34;Sim;Sim;Sim;Sim;Sim;30;4;409;5;83.54;Sim;Sim;Não;0.0;;
CLI00321;2024-06-10;Segunda;E-mail;Programa de Fidelidade;VIP;F;55+;Sim;Sim;Sim;Não;Não;0;6;18;23;636.12;Sim;Não;Não;0.0;;
CLI01445;2024-09-18;Quarta;Push;Aniversário;VIP;F;45-54;Não;Não;Sim;Sim;Não;0;4;27;11;529.64;Não;Não;Não;0.0;;
CLI00179;2025-04-11;Sexta;E-mail;Promoção Flash;Ativo;F;35-44;Sim;Sim;Sim;Sim;Sim;20;9;69;7;248.81;Não;Não;Não;0.0;;
CLI01151;2024-09-07;Sábado;E-mail;Promoção Flash;VIP;F;18-24;Sim;Sim;Sim;Não;Sim;10;1;10;9;568.23;Sim;Não;Não;0.0;;
CLI00856;2025-05-09;Sexta;E-mail;Carrinho Abandonado;Ativo;F;25-34;Sim;Não;Não;Sim;Não;0;3;20;13;157.64;Sim;Não;Não;0.0;;
CLI00409;2025-01-29;Quarta;E-mail;Promoção Flash;Em Risco;M;25-34;Sim;Sim;Sim;Não;Não;0;6;130;2;163.99;Não;Não;Não;0.0;;
CLI01239;2025-01-07;Terça;E-mail;Promoção Flash;Em Risco;M;35-44;Sim;Não;Não;Sim;Sim;15;1;115;4;191.29;Não;Não;Não;0.0;;
CLI01316;2024-04-10;Quarta;E-mail;Reativação;Inativo;F;25-34;Sim;Não;Não;Não;Não;0;2;326;2;127.48;Sim;Não;Não;0.0;;
CLI00181;2024-01-14;Domingo;E-mail;Cross-sell;Ativo;M;25-34;Sim;Sim;Não;Sim;Não;0;1;86;11;226.35;Sim;Não;Não;0.0;;
CLI00537;2025-06-19;Quinta;Push;Cross-sell;Novo;F;45-54;Sim;Sim;Sim;Não;Não;0;4;9;5;111.94;Não;Não;Não;0.0;;
CLI00347;2024-11-03;Domingo;Push;Carrinho Abandonado;Em Risco;F;18-24;Sim;Sim;Sim;Não;Não;0;4;118;2;202.48;Não;Não;Não;0.0;;
CLI01549;2024-09-26;Quinta;Push;Aniversário;Ativo;Não informado;35-44;Sim;Não;Não;Sim;Sim;20;9;17;22;220.78;Não;Não;Não;0.0;;
CLI00415;2024-03-04;Segunda;WhatsApp;Promoção Flash;Inativo;F;25-34;Sim;Sim;Sim;Sim;Sim;20;5;248;6;141.51;Não;Não;Não;0.0;;
CLI01502;2025-02-15;Sábado;E-mail;Cross-sell;Ativo;F;25-34;Sim;Não;Não;Não;Sim;25;1;29;7;157.72;Não;Não;Não;0.0;;
CLI01702;2025-03-24;Segunda;SMS;Cross-sell;Novo;M;18-24;Sim;Sim;Não;Sim;Não;0;8;15;2;96.71;Não;Não;Não;0.0;;
CLI00407;2024-12-26;Quinta;E-mail;Promoção Flash;Ativo;M;35-44;Sim;Sim;Sim;Sim;Sim;20;4;57;22;163.26;Não;Não;Não;0.0;;
CLI00123;2024-04-27;Sábado;E-mail;Reativação;Novo;F;18-24;Sim;Não;Sim;Sim;Sim;30;6;9;5;122.44;Não;Não;Não;0.0;;
CLI01747;2024-09-01;Domingo;E-mail;Carrinho Abandonado;Ativo;F;25-34;Sim;Não;Sim;Sim;Sim;20;3;72;18;216.02;Sim;Não;Não;0.0;;
CLI00999;2024-11-13;Quarta;SMS;Pós-compra;Ativo;Não informado;35-44;Sim;Sim;Não;Sim;Não;0;2;83;2;273.37;Sim;Sim;Não;0.0;;
CLI01570;2024-05-16;Quinta;Push;Promoção Flash;Novo;F;25-34;Sim;Não;Sim;Sim;Não;0;4;5;5;131.6;Não;Não;Não;0.0;;
